1.77928	3.04127
2.13631	2.91556
1.93498	2.94321
2.15128	2.80014
1.78706	2.92817
2.62439	3.04253
2.38484	2.9474
2.16809	2.94577
1.94128	2.66535
2.12264	3.20349
1.63655	2.56106
2.20035	3.21598
2.1148	3.04616
2.41925	3.08406
1.87231	2.9166
2.15915	3.25718
2.15151	3.15471
1.73461	2.94293
1.97192	3.03968
1.67253	2.79717
1.82789	3.54806
1.6586	2.7565
2.02213	2.82264
2.27363	3.29964
2.05788	2.85491
2.26181	3.11649
1.96854	3.23942
2.28832	3.15185
2.19212	2.97177
1.8905	3.00012
2.03769	2.91756
2.04619	2.78345
1.62548	2.8095
1.60042	2.74558
1.97891	2.90346
2.22943	2.96872
1.98228	3.13837
1.53017	2.94287
1.62543	2.86387
1.39131	2.87662
2.43811	2.78733
2.19106	3.28713
2.04246	2.96945
1.93845	3.09605
2.00675	3.02374
1.89525	3.043
2.23702	2.88236
1.86791	2.82671
2.0643	3.05032
1.9873	3.23754
1.86137	3.05276
1.96342	2.81638
1.84634	3.2708
1.95563	3.04616
2.17958	2.72732
1.69116	2.96321
1.89477	2.8844
1.97457	2.88133
1.72933	3.13857
2.07236	2.9404
1.79556	3.1943
2.06202	2.74919
1.85228	3.08403
1.84083	2.59725
1.70977	3.23165
2.19791	2.72201
1.73261	2.83843
1.8666	2.73593
2.17367	2.93481
1.9028	3.04439
1.64816	2.94104
2.19109	2.94878
1.98659	3.34743
2.18359	3.01119
2.63776	2.75506
1.77647	2.80988
2.36264	2.79138
1.83004	3.16226
1.90147	3.20554
1.76313	2.94017
1.22954	2.83111
2.22822	2.68421
2.40622	3.04173
1.85075	2.89355
1.67998	3.07992
1.9387	3.09259
1.6217	3.25117
2.13731	3.0025
1.85485	3.15778
2.14316	3.14064
2.19801	2.77431
1.62256	2.76582
2.21013	3.31258
2.48005	3.17091
1.97799	3.11628
2.63352	2.94679
1.77414	2.94045
1.3313	3.2545
1.86562	2.62215
2.04165	3.15764
1.68482	2.8381
1.90617	3.21739
1.80495	2.71179
2.16432	3.05243
2.05585	2.81399
2.25527	2.98012
1.51237	2.86336
2.18633	2.7762
1.72983	2.58871
1.95187	3.00923
2.20257	3.03603
1.7814	3.36526
1.65185	2.92871
1.70275	2.7345
1.60816	3.16651
1.63426	2.843
2.75975	2.94661
2.32374	3.30167
2.00728	2.90267
2.0047	2.84729
1.86995	2.8306
2.66034	3.02349
1.84866	2.85749
2.15869	3.10544
1.73657	2.83107
2.39761	2.96495
1.39825	2.7859
2.16831	3.04619
1.82726	3.06065
1.68781	2.74765
2.38075	3.18626
2.36018	3.40624
1.92757	2.80462
1.92016	3.13697
2.87451	2.98128
2.45503	3.10342
2.09783	2.81956
2.59332	2.95573
2.07643	2.77335
2.04016	3.11479
2.10664	2.90152
1.96516	2.96146
2.37208	2.92726
2.0524	2.44816
2.26454	2.98334
1.71029	2.94698
2.72636	2.90158
2.00919	2.90705
1.58619	2.91489
1.91454	3.06711
2.05779	2.7678
2.0973	3.19105
2.44589	3.16319
1.87638	2.87235
2.03952	3.01186
2.2819	2.71205
2.11263	3.20162
2.57989	3.16954
2.23224	3.31667
1.95716	2.87816
2.06512	3.26225
2.27132	2.80225
2.13207	2.81447
1.89984	3.30543
2.47691	3.10353
2.39787	2.90186
2.43428	3.12899
1.79747	3.13318
2.09658	3.1008
1.78059	3.04746
1.94387	2.9632
2.44005	2.61473
1.94169	2.75744
1.78889	3.15593
2.46769	2.79109
1.49377	2.60537
1.94588	3.16094
2.66105	3.02989
1.74524	2.76604
2.15569	2.98015
2.59846	2.73064
2.093	3.14677
2.58419	3.34805
2.19507	2.88807
2.69484	3.11972
1.6337	2.74019
1.38346	2.91333
1.83842	2.91333
