3.06168	7.24408
5.56779	6.32678
7.10434	6.58717
5.3671	6.68359
0.321839	-0.158975
-1.13321	6.13243
7.14297	6.33618
0.467918	-0.594502
2.48498	2.12382
4.80738	4.2739
6.46803	6.55028
2.6174	6.9769
-2.52424	6.16585
3.38135	-1.76086
6.05973	4.94152
-0.611741	0.225769
5.39145	5.07733
4.19477	-1.12525
2.8483	1.82962
1.86584	6.22738
6.36967	5.81052
-0.364209	0.340194
7.13495	-0.711647
6.065	3.3008
4.94244	-0.566789
2.8195	6.76496
5.69859	-0.685474
2.58217	2.05766
2.60158	-0.532537
0.5145	1.23767
4.4569	2.12759
3.79735	-1.42288
-2.97482	5.40183
4.238	-0.261731
3.89796	1.8422
3.4155	7.63477
5.26961	4.25727
2.21113	0.763146
2.0213	2.57846
-1.60472	5.41593
3.43967	1.63943
6.12203	5.44766
1.46385	-1.19682
2.15195	0.683182
2.91936	7.26014
-1.96602	6.42944
3.46749	2.64793
3.26786	2.13847
5.60321	4.62207
4.87948	-0.692093
2.12012	-1.14492
-2.84694	5.10414
5.36805	4.95173
-1.92645	5.12262
3.54311	7.79699
2.49189	7.88324
-2.2458	6.37718
5.10113	4.46168
5.77623	4.90247
2.89556	6.90621
0.332086	0.196353
1.56978	-0.915816
2.7432	-0.285768
5.67139	-2.04248
6.63362	-1.42914
2.7799	-1.42033
5.45605	-1.35933
-0.892514	0.419153
3.23221	-1.34761
6.9251	0.295253
2.77733	6.67175
-0.443255	0.300152
-1.55627	5.52626
3.17732	7.2689
2.96597	7.51785
-1.59076	5.57303
2.50571	2.63295
6.29975	4.63258
-2.79933	5.68165
2.07095	6.50117
3.84765	7.70615
3.34523	-1.94771
0.285575	-0.140925
2.06081	2.92923
-1.96995	5.9199
2.45726	7.30425
5.6063	4.11805
3.49645	1.02406
4.32317	1.54983
0.285074	-0.0943005
-1.57668	6.01591
2.49992	7.73973
4.8562	-1.08049
5.94496	-1.23066
6.53998	5.85345
-0.863956	-0.371203
3.55428	7.18536
-1.3582	5.62143
6.17539	-1.8992
5.70229	5.77235
-0.418611	0.628994
-2.02788	5.62205
-2.40247	6.97735
6.16575	-0.766189
5.7101	5.6152
6.31086	-1.77446
6.18246	3.92753
5.69269	-2.23733
3.60206	-0.312817
3.63847	7.89892
-0.847804	0.323242
1.95325	6.76652
4.0884	7.53787
6.24403	-1.25644
-0.80726	0.124189
3.40359	1.24349
0.326801	0.000565996
3.6109	2.34946
2.52896	7.05327
6.02706	-2.42292
2.33875	-1.30894
1.16899	-0.72891
3.17288	-1.72752
0.768847	0.683335
-2.53549	5.46078
1.69435	-0.59014
7.10733	3.86837
1.65495	7.31776
2.39032	6.21512
-0.603027	1.99262
-0.712656	-0.183117
7.05753	6.56966
-2.17565	6.54299
-0.986798	-0.328783
2.95117	7.42457
3.1902	1.73678
3.66421	2.46909
2.52289	-0.992427
-2.48908	6.47901
-2.07409	5.26392
-0.142289	0.982014
6.39157	5.68628
2.74449	2.00037
-0.109091	-0.966863
-0.800134	-0.762532
6.48195	-0.529688
5.78646	-1.68057
1.50636	8.12734
2.66496	-2.05679
6.02641	-0.765838
3.29373	7.18907
3.08795	6.75267
2.62742	6.69866
3.16618	1.67073
2.42169	2.56023
3.20365	5.9299
6.01962	6.74803
2.79521	6.24962
2.93344	7.77877
2.25429	7.17142
4.81869	0.00384839
2.99291	-1.64126
3.10778	1.35035
6.5764	-1.39606
6.40886	5.84101
3.18829	-0.977182
2.89066	5.9136
-2.05403	6.15273
5.83105	-0.736749
4.01883	-0.642504
6.59579	5.50758
7.19197	-0.845184
3.33653	5.60189
-0.223233	-0.237994
-2.5104	6.66826
2.30133	7.24348
-0.786806	0.520838
2.15785	7.92606
5.26056	0.166825
6.86123	4.77229
2.74909	7.43077
3.01017	1.53483
0.635574	0.0145599
3.77865	-1.04687
-0.31497	0.625807
6.79246	-0.120018
0.910024	0.372401
3.09819	-0.289043
0.719923	1.35171
3.53533	1.90616
2.15985	7.02743
6.00372	3.50582
-1.58403	5.57426
6.01203	5.60315
4.97266	-0.694441
2.95866	2.41511
4.42579	-1.03656
1.90372	1.82861
-0.0410762	-1.27033
6.39909	4.53604
1.87902	8.08927
0.66181	-0.177318
2.6924	6.10362
1.46159	-0.386943
4.19757	-1.58525
2.12601	1.59161
3.85514	-1.08337
2.65395	-0.477085
1.94833	6.76634
0.47502	-0.400181
-2.27638	6.0081
3.34135	0.381281
-1.18106	6.01049
5.34988	-2.28324
5.04831	6.21027
2.35352	-1.71107
4.02225	1.36198
6.1419	4.54788
5.7073	-2.22665
3.48802	7.44082
6.54389	-2.45614
-2.22533	6.09039
0.673218	-1.3637
2.98306	6.46666
6.20067	-0.680958
3.09907	1.90836
0.563762	0.693346
4.65575	-1.8376
3.21085	-0.788362
2.27769	2.06079
2.08371	-1.06106
2.11303	-0.799525
-3.52693	6.36414
6.24342	4.60837
-0.724393	0.312947
3.13005	-0.710235
2.57448	7.35228
2.14141	1.85303
0.61523	-0.46916
4.0099	-0.399305
2.76658	8.05255
6.56066	6.04443
2.92719	-1.13881
3.1925	-1.5953
6.78739	-1.31842
5.61816	-1.12034
-0.314623	0.727788
1.30628	7.11847
-2.34907	5.89446
2.79376	1.61648
2.20197	7.15219
3.26256	-0.814627
2.60382	6.89339
1.2457	-1.02749
-0.0942025	0.275512
-3.02084	5.51127
6.018	-0.905045
-2.21126	6.53715
3.01375	6.5159
3.55263	-0.456541
5.22593	4.57079
3.38369	1.54233
2.08425	-1.0849
0.500467	-0.516358
1.0532	-0.629969
6.30335	6.47255
5.71603	4.06237
6.33959	-0.125449
3.13705	-1.08509
0.797428	0.494793
5.83647	4.14909
2.75559	2.129
4.65523	7.1528
6.12466	4.33065
4.83996	-1.56668
-0.277682	0.773571
2.6918	1.48013
5.07504	-1.1146
7.35223	-0.714354
3.01772	6.34642
2.62174	2.43155
-1.6576	6.56795
3.68669	-1.73788
4.22199	7.3787
2.97036	2.71261
7.32121	-2.08223
0.606055	-0.834349
2.70327	6.15102
6.02065	-1.01475
2.67653	2.15829
4.28714	-1.27242
6.40999	3.58042
2.91464	1.44913
3.75387	5.58122
3.86818	7.54075
6.24492	5.9667
2.01424	-0.64149
6.23828	4.88356
2.31765	1.74096
3.66764	6.51825
6.54354	4.01008
2.89648	2.13847
6.79317	4.45122
7.20916	5.69691
-2.69805	6.18097
-0.551091	-0.144842
5.96211	0.912015
6.09322	-1.06871
2.76927	6.93184
5.76853	6.02264
3.93623	-2.01665
-2.4048	4.63931
5.91786	3.33488
4.65379	3.68922
2.93642	6.27235
5.17644	-1.14716
5.95669	5.36992
-1.72942	5.2531
0.635501	-0.328171
-3.14002	5.71778
-2.60689	5.97716
2.45818	6.75918
5.80815	5.2256
3.49403	7.30959
2.66778	6.90454
6.40885	-1.51349
2.36843	2.41571
6.87423	4.83065
0.4978	-0.353783
6.07297	0.0402898
6.37337	5.81461
5.86252	-0.30847
6.21329	-2.3411
6.14223	4.63275
3.16885	1.8212
3.26379	-0.632086
2.67138	-1.49899
2.60389	7.7236
2.3681	-1.27202
0.449551	0.145255
-1.95509	7.2825
5.54458	3.84163
2.52296	2.58289
1.34398	0.897496
2.67757	6.59352
3.1447	1.24758
3.95204	-1.09035
4.92331	-1.65692
1.09167	0.199669
-2.31278	6.16484
5.40826	5.9652
5.20585	7.57658
5.38451	-0.966075
5.70244	5.25593
6.66317	-0.0566441
3.46984	6.95585
6.09441	-0.353861
6.12763	6.71481
7.12457	5.16534
0.841685	-1.36556
2.6286	0.791741
0.239618	0.827044
5.79904	-1.64879
2.32279	2.69496
-1.65578	5.14176
-2.85659	5.92572
5.03391	3.57799
-1.96089	3.48062
-1.65589	5.44357
3.16009	6.20565
4.43173	-0.690139
2.74643	1.93934
2.9938	2.22948
5.6875	-0.542053
-2.05719	5.77648
2.40191	-1.22969
3.49768	2.01934
5.63255	-2.22695
4.71053	-1.84335
2.72172	-0.687358
5.3425	5.70172
-2.20034	6.46376
2.68873	1.20778
7.2381	-0.508737
2.68336	7.25121
1.84051	2.34111
4.08372	7.08899
-2.70368	5.82313
0.0230926	1.68953
-0.784575	-0.0609903
6.79274	4.5796
5.79076	-2.2236
-2.15316	5.79191
2.90011	7.18077
6.4294	-0.173787
-2.67774	6.06562
4.47497	-0.425239
6.36125	4.01297
6.38804	5.44932
3.24259	-0.378167
3.42837	2.03358
3.00253	7.06942
3.58539	1.19535
3.62886	8.00174
2.55796	6.17685
4.4881	1.26518
-0.110356	-0.649825
2.53779	-0.748014
3.72398	-0.424903
6.81145	3.91964
6.91104	-0.764587
2.55405	7.61315
4.53812	7.28642
3.91621	6.59401
0.285563	-1.33135
2.37047	1.20252
3.3532	2.6574
0.214832	0.551579
3.7861	-1.21928
4.00889	-0.946288
3.34473	-0.254578
2.84615	-0.732115
-1.68413	0.0805912
3.84616	1.37413
2.60342	2.48679
2.76432	-1.49372
-1.1847	5.60141
-2.31846	5.20257
-2.26235	6.18387
5.92821	4.70018
3.60377	6.80264
5.77167	4.56259
7.57461	5.18012
2.67797	7.85623
-0.734131	-0.0460838
2.7701	2.61661
