3.38135	-1.76086
4.19477	-1.12525
2.60158	-0.532537
3.79735	-1.42288
4.238	-0.261731
1.46385	-1.19682
2.12012	-1.14492
1.56978	-0.915816
2.7432	-0.285768
2.7799	-1.42033
3.23221	-1.34761
3.34523	-1.94771
3.60206	-0.312817
2.33875	-1.30894
3.17288	-1.72752
1.69435	-0.59014
2.52289	-0.992427
2.66496	-2.05679
2.99291	-1.64126
3.18829	-0.977182
4.01883	-0.642504
3.77865	-1.04687
3.09819	-0.289043
4.42579	-1.03656
4.19757	-1.58525
3.85514	-1.08337
2.65395	-0.477085
3.34135	0.381281
2.35352	-1.71107
3.21085	-0.788362
2.08371	-1.06106
2.11303	-0.799525
3.13005	-0.710235
4.0099	-0.399305
2.92719	-1.13881
3.1925	-1.5953
3.26256	-0.814627
3.55263	-0.456541
2.08425	-1.0849
3.13705	-1.08509
3.68669	-1.73788
4.28714	-1.27242
2.01424	-0.64149
3.93623	-2.01665
3.26379	-0.632086
2.67138	-1.49899
2.3681	-1.27202
3.95204	-1.09035
4.43173	-0.690139
2.40191	-1.22969
2.72172	-0.687358
3.24259	-0.378167
2.53779	-0.748014
3.72398	-0.424903
3.7861	-1.21928
4.00889	-0.946288
3.34473	-0.254578
2.84615	-0.732115
2.76432	-1.49372
2.33648	-0.348364
2.43594	-0.863115
2.69625	-0.0579666
3.77932	-1.1877
1.58309	-1.14483
2.05143	-0.233844
3.95237	-0.854706
4.14044	-0.979055
3.67123	-0.761424
3.16392	-1.42587
2.62956	-1.80415
2.52932	-0.535063
2.56995	-0.665001
3.96925	-1.06673
1.64666	-0.54521
1.35057	-1.5654
2.82371	-1.22053
2.44431	-0.508246
2.9727	-1.50373
2.74971	-0.405191
3.92879	-2.9051
2.64688	-1.35627
2.66882	-0.467299
2.8532	-0.768925
1.83401	-0.445898
2.28925	-0.631625
3.53209	-1.1206
2.28784	-1.5279
2.56057	-1.49654
3.46057	-0.658775
1.70435	-1.04264
2.71763	-0.955491
4.01671	-0.71974
1.37285	-0.840133
2.8227	-1.38048
3.07416	-0.191342
2.89312	-0.805134
2.11415	-1.03296
3.09478	-0.187183
2.2619	-1.05056
4.35122	-0.840577
2.88432	-1.13704
3.81648	-1.07169
3.70383	-1.19416
3.39848	-0.58234
2.8042	-0.984451
2.73236	-1.29032
3.05865	-1.47953
2.75014	-1.07768
1.99318	-1.49025
3.20657	-1.0295
3.93626	-0.481245
2.90956	-0.709632
2.48024	-0.854653
2.99584	-0.495128
3.27062	-1.36563
2.54988	-1.38167
1.77923	-0.628135
2.56087	0.052221
4.20683	-1.36426
3.65327	-1.04363
2.2094	-1.18353
1.55491	-1.24953
3.14085	-1.13542
2.67693	-0.835107
2.45896	-0.77054
