3.06168	7.24408
2.6174	6.9769
1.86584	6.22738
2.8195	6.76496
3.4155	7.63477
2.91936	7.26014
3.54311	7.79699
2.49189	7.88324
2.89556	6.90621
2.77733	6.67175
3.17732	7.2689
2.96597	7.51785
2.07095	6.50117
3.84765	7.70615
2.45726	7.30425
2.49992	7.73973
3.55428	7.18536
3.63847	7.89892
1.95325	6.76652
4.0884	7.53787
2.52896	7.05327
1.65495	7.31776
2.39032	6.21512
2.95117	7.42457
1.50636	8.12734
3.29373	7.18907
3.08795	6.75267
2.62742	6.69866
3.20365	5.9299
2.79521	6.24962
2.93344	7.77877
2.25429	7.17142
2.89066	5.9136
3.33653	5.60189
2.30133	7.24348
2.15785	7.92606
2.74909	7.43077
2.15985	7.02743
1.87902	8.08927
2.6924	6.10362
1.94833	6.76634
3.48802	7.44082
2.98306	6.46666
2.57448	7.35228
2.76658	8.05255
1.30628	7.11847
2.20197	7.15219
2.60382	6.89339
3.01375	6.5159
4.65523	7.1528
3.01772	6.34642
4.22199	7.3787
2.70327	6.15102
3.75387	5.58122
3.86818	7.54075
3.66764	6.51825
2.76927	6.93184
2.93642	6.27235
2.45818	6.75918
3.49403	7.30959
2.66778	6.90454
2.60389	7.7236
2.67757	6.59352
5.20585	7.57658
3.46984	6.95585
3.16009	6.20565
2.68336	7.25121
4.08372	7.08899
2.90011	7.18077
3.00253	7.06942
3.62886	8.00174
2.55796	6.17685
2.55405	7.61315
4.53812	7.28642
3.91621	6.59401
3.60377	6.80264
2.67797	7.85623
2.80677	7.77691
1.81883	7.63027
3.70867	6.09235
2.71887	7.22045
2.97362	7.20092
2.13205	6.96206
3.57127	6.8556
3.32075	6.7241
3.0418	6.33076
2.38518	8.28797
3.4496	7.54679
2.85431	7.26893
2.33882	7.48642
2.48962	7.81561
4.33801	7.63997
2.13866	6.90158
3.19185	6.23679
3.37319	7.30927
3.14207	7.34869
3.77518	5.32235
3.71216	6.13805
3.67566	8.28244
4.05869	6.76347
3.39022	7.30462
4.82855	7.23091
3.65324	6.67435
2.55196	7.79152
1.43239	6.27064
3.57675	7.73734
3.70941	7.89404
3.23474	7.14524
3.17716	6.14714
3.34395	7.27196
2.98552	6.81895
3.80799	7.31048
3.15972	7.38359
3.80533	6.66252
2.58134	6.20056
3.37632	7.02154
2.73171	6.61272
2.43152	6.82224
3.88322	7.01906
3.10329	7.17779
3.95211	7.57862
3.03543	6.853
2.70969	7.1574
3.54583	6.09136
3.39778	7.75601
3.87038	6.85949
4.11136	6.58679
1.94134	6.30717
1.98189	7.51281
2.60585	7.027
4.1313	6.7598
1.53494	7.66021
2.67467	6.25346
3.13388	7.16393
3.2439	7.13704
3.15295	6.08265
3.84141	6.83858
3.80443	7.61816
2.74876	8.15575
4.0625	7.03715
2.42013	7.51218
3.23707	6.70834
3.68251	7.90964
3.50429	7.17252
2.8175	7.59606
3.8369	6.98708
2.62954	6.29469
3.64218	6.47687
2.77331	6.31824
2.68249	6.85041
2.70106	7.65679
